mm,yy,Longitude,Latitude,Rain
01,2010,70.25,26.75,0.0
01,2010,70.25,27.00,7.9
01,2010,70.25,27.25,0.0
01,2010,70.25,27.50,0.0
01,2010,70.25,27.75,0.0
01,2010,70.25,28.00,2.1
01,2010,70.25,28.25,0.0
01,2010,70.25,28.50,0.0
01,2010,70.25,28.75,0.0
01,2010,70.25,29.00,0.0
01,2010,70.25,29.25,2.5
01,2010,70.25,29.50,0.0
01,2010,70.25,29.75,0.0
01,2010,70.50,18.25,0.0
01,2010,70.50,18.50,0.0
01,2010,70.50,18.75,94.0
01,2010,70.50,19.00,0.0
01,2010,70.50,19.25,0.0
01,2010,70.50,19.50,0.0
01,2010,70.50,19.75,34.3
01,2010,70.50,20.00,67.6
01,2010,70.50,20.25,0.0
01,2010,70.50,20.50,0.0
01,2010,70.50,20.75,4.2
01,2010,70.50,21.00,87.7
01,2010,70.50,21.25,0.0
01,2010,70.50,21.50,0.0
01,2010,70.50,21.75,0.0
01,2010,70.50,22.00,95.4
01,2010,70.50,22.25,0.0
01,2010,70.50,22.50,0.0
01,2010,70.50,22.75,0.0
01,2010,70.50,23.00,50.7
01,2010,70.50,23.25,46.5
01,2010,70.50,23.50,0.0
01,2010,70.50,23.75,0.0
01,2010,70.50,24.00,6.3
01,2010,70.50,24.25,112.6
01,2010,70.50,24.50,0.0
01,2010,70.50,24.75,0.0
01,2010,70.50,25.00,0.0
01,2010,70.50,25.25,162.0
01,2010,70.50,25.50,0.0
01,2010,70.50,25.75,0.0
01,2010,70.50,26.00,0.0
01,2010,70.50,26.25,80.3
01,2010,70.50,26.50,158.0
01,2010,70.50,26.75,0.0
01,2010,70.50,27.00,0.0
01,2010,70.50,27.25,29.1
01,2010,70.50,27.50,208.9
01,2010,70.50,27.75,0.0
01,2010,70.50,28.00,0.0
01,2010,70.50,28.25,0.0
01,2010,70.50,28.50,197.1
01,2010,70.50,28.75,0.0
01,2010,70.50,29.00,0.0
01,2010,70.50,29.25,0.0
01,2010,70.50,29.50,142.7
01,2010,70.50,29.75,43.7
01,2010,70.75,18.25,0.0
01,2010,70.75,18.50,0.0
01,2010,70.75,18.75,0.0
01,2010,70.75,19.00,0.0
01,2010,70.75,19.25,0.0
01,2010,70.75,19.50,0.0
01,2010,70.75,19.75,0.0
01,2010,70.75,20.00,0.0
01,2010,70.75,20.25,0.0
01,2010,70.75,20.50,0.0
01,2010,70.75,20.75,0.0
01,2010,70.75,21.00,0.0
01,2010,70.75,21.25,0.0
01,2010,70.75,21.50,0.0
01,2010,70.75,21.75,0.0
01,2010,70.75,22.00,0.0
01,2010,70.75,22.25,0.0
