mm,yy,Longitude,Latitude,Rain
02,2013,73.25,22.00,346.7
02,2013,73.25,22.25,0.0
02,2013,73.25,22.50,0.0
02,2013,73.25,22.75,0.0
02,2013,73.25,23.00,82.3
02,2013,73.25,23.25,413.4
02,2013,73.25,23.50,0.0
02,2013,73.25,23.75,0.0
02,2013,73.25,24.00,0.0
02,2013,73.25,24.25,175.7
02,2013,73.25,24.50,359.0
02,2013,73.50,20.25,0.0
02,2013,73.50,20.50,0.0
02,2013,73.50,20.75,0.0
02,2013,73.50,21.00,358.4
02,2013,73.50,21.25,50.2
02,2013,73.50,21.50,0.0
02,2013,73.50,21.75,0.0
02,2013,73.50,22.00,39.9
02,2013,73.50,22.25,361.9
02,2013,73.50,22.50,0.0
02,2013,73.50,22.75,0.0
02,2013,73.50,23.00,0.0
02,2013,73.50,23.25,114.3
02,2013,73.50,23.50,199.8
02,2013,73.50,23.75,0.0
02,2013,73.50,24.00,0.0
02,2013,73.50,24.25,0.0
02,2013,73.50,24.50,163.6
02,2013,73.75,20.25,1.5
02,2013,73.75,20.50,0.0
02,2013,73.75,20.75,0.0
02,2013,73.75,21.00,0.0
02,2013,73.75,21.25,41.3
02,2013,73.75,21.50,0.0
02,2013,73.75,21.75,0.0
02,2013,73.75,22.00,0.0
02,2013,73.75,22.25,0.0
02,2013,73.75,22.50,91.0
02,2013,73.75,22.75,0.0
02,2013,73.75,23.00,0.0
02,2013,73.75,23.25,0.0
02,2013,73.75,23.50,0.0
02,2013,73.75,23.75,0.8
02,2013,73.75,24.00,0.0
02,2013,73.75,24.25,0.0
02,2013,73.75,24.50,0.0
02,2013,74.00,20.25,0.0
02,2013,74.00,20.50,0.0
02,2013,74.00,20.75,0.0
02,2013,74.00,21.00,0.0
02,2013,74.00,21.25,0.0
02,2013,74.00,21.50,1.4
02,2013,74.00,21.75,0.0
02,2013,74.00,22.00,0.0
02,2013,74.00,22.25,0.0
02,2013,74.00,22.50,0.0
02,2013,74.00,22.75,2.2
