mm,yy,Longitude,Latitude,Temperature
07,2019,  70.50,   19.50,   32.0
07,2019,  70.50,   20.50,   31.5
07,2019,  70.50,   21.50,   31.1
07,2019,  70.50,   22.50,   31.0
07,2019,  70.50,   23.50,   31.7
07,2019,  70.50,   24.50,   33.5
07,2019,  70.50,   25.50,   34.9
07,2019,  71.50,   19.50,   30.2
07,2019,  71.50,   20.50,   30.4
07,2019,  71.50,   21.50,   30.6
07,2019,  71.50,   22.50,   30.9
07,2019,  71.50,   23.50,   31.8
07,2019,  71.50,   24.50,   33.4
07,2019,  71.50,   25.50,   34.3
07,2019,  72.50,   19.50,   29.4
07,2019,  72.50,   20.50,   29.5
07,2019,  72.50,   21.50,   29.6
07,2019,  72.50,   22.50,   29.8
07,2019,  72.50,   23.50,   30.8
07,2019,  72.50,   24.50,   32.5
07,2019,  72.50,   25.50,   33.2
07,2019,  73.50,   19.50,   30.6
07,2019,  73.50,   20.50,   30.4
07,2019,  73.50,   21.50,   30.3
07,2019,  73.50,   22.50,   30.3
07,2019,  73.50,   23.50,   30.8
07,2019,  73.50,   24.50,   32.0
07,2019,  73.50,   25.50,   32.4
07,2019,  74.50,   19.50,   31.8
07,2019,  74.50,   20.50,   31.9
07,2019,  74.50,   21.50,   31.8
07,2019,  74.50,   22.50,   31.5
07,2019,  74.50,   23.50,   31.3
07,2019,  74.50,   24.50,   31.9
07,2019,  74.50,   25.50,   32.0
08,2019,  68.50,   19.50,   27.7
08,2019,  68.50,   20.50,   29.0
08,2019,  68.50,   21.50,   29.8
08,2019,  68.50,   22.50,   30.4
08,2019,  68.50,   23.50,   31.1
08,2019,  68.50,   24.50,   32.3
08,2019,  68.50,   25.50,   33.2
08,2019,  69.50,   19.50,   27.3
08,2019,  69.50,   20.50,   28.3
08,2019,  69.50,   21.50,   29.3
08,2019,  69.50,   22.50,   30.2
08,2019,  69.50,   23.50,   31.2
08,2019,  69.50,   24.50,   32.5
08,2019,  69.50,   25.50,   33.4
08,2019,  70.50,   19.50,   28.5
08,2019,  70.50,   20.50,   29.0
08,2019,  70.50,   21.50,   29.7
08,2019,  70.50,   22.50,   30.4
08,2019,  70.50,   23.50,   31.2
08,2019,  70.50,   24.50,   32.6
08,2019,  70.50,   25.50,   33.7
08,2019,  71.50,   19.50,   29.3
08,2019,  71.50,   20.50,   30.1
08,2019,  71.50,   21.50,   30.6
08,2019,  71.50,   22.50,   31.3
08,2019,  71.50,   23.50,   32.1
08,2019,  71.50,   24.50,   33.3
08,2019,  71.50,   25.50,   34.4
08,2019,  72.50,   19.50,   28.3
08,2019,  72.50,   20.50,   29.4
08,2019,  72.50,   21.50,   30.0
08,2019,  72.50,   22.50,   30.7
08,2019,  72.50,   23.50,   31.5
08,2019,  72.50,   24.50,   32.9
08,2019,  72.50,   25.50,   34.0
08,2019,  73.50,   19.50,   27.2
08,2019,  73.50,   20.50,   28.5
08,2019,  73.50,   21.50,   29.1
08,2019,  73.50,   22.50,   29.9
08,2019,  73.50,   23.50,   30.7
08,2019,  73.50,   24.50,   32.0
08,2019,  73.50,   25.50,   33.0
08,2019,  74.50,   19.50,   27.1
08,2019,  74.50,   20.50,   27.7
08,2019,  74.50,   21.50,   28.3
08,2019,  74.50,   22.50,   28.7
