mm,yy,Longitude,Latitude,Temperature
06,2010,  68.50,   23.50,   28.5
06,2010,  68.50,   24.50,   28.1
06,2010,  68.50,   25.50,   27.6
06,2010,  69.50,   19.50,   26.4
06,2010,  69.50,   20.50,   26.7
06,2010,  69.50,   21.50,   27.2
06,2010,  69.50,   22.50,   27.6
06,2010,  69.50,   23.50,   27.5
06,2010,  69.50,   24.50,   27.8
06,2010,  69.50,   25.50,   27.5
06,2010,  70.50,   19.50,   26.8
06,2010,  70.50,   20.50,   27.0
06,2010,  70.50,   21.50,   27.3
06,2010,  70.50,   22.50,   27.9
06,2010,  70.50,   23.50,   28.2
06,2010,  70.50,   24.50,   28.1
06,2010,  70.50,   25.50,   28.4
06,2010,  71.50,   19.50,   25.0
06,2010,  71.50,   20.50,   25.5
06,2010,  71.50,   21.50,   25.5
06,2010,  71.50,   22.50,   26.3
06,2010,  71.50,   23.50,   26.9
06,2010,  71.50,   24.50,   27.5
06,2010,  71.50,   25.50,   27.6
06,2010,  72.50,   19.50,   24.4
06,2010,  72.50,   20.50,   25.4
06,2010,  72.50,   21.50,   26.0
06,2010,  72.50,   22.50,   25.5
06,2010,  72.50,   23.50,   26.0
06,2010,  72.50,   24.50,   26.6
06,2010,  72.50,   25.50,   27.1
06,2010,  73.50,   19.50,   22.9
06,2010,  73.50,   20.50,   24.4
06,2010,  73.50,   21.50,   25.4
06,2010,  73.50,   22.50,   25.8
06,2010,  73.50,   23.50,   25.8
06,2010,  73.50,   24.50,   26.1
06,2010,  73.50,   25.50,   26.6
06,2010,  74.50,   19.50,   22.0
06,2010,  74.50,   20.50,   22.3
06,2010,  74.50,   21.50,   23.8
06,2010,  74.50,   22.50,   24.9
06,2010,  74.50,   23.50,   25.0
06,2010,  74.50,   24.50,   25.4
06,2010,  74.50,   25.50,   25.7
07,2010,  68.50,   19.50,   24.2
07,2010,  68.50,   20.50,   25.3
07,2010,  68.50,   21.50,   25.8
07,2010,  68.50,   22.50,   25.9
07,2010,  68.50,   23.50,   25.6
07,2010,  68.50,   24.50,   25.8
07,2010,  68.50,   25.50,   25.8
07,2010,  69.50,   19.50,   23.7
07,2010,  69.50,   20.50,   24.5
07,2010,  69.50,   21.50,   24.9
07,2010,  69.50,   22.50,   24.9
07,2010,  69.50,   23.50,   25.1
07,2010,  69.50,   24.50,   25.8
07,2010,  69.50,   25.50,   26.4
07,2010,  70.50,   19.50,   23.6
07,2010,  70.50,   20.50,   23.7
07,2010,  70.50,   21.50,   24.1
07,2010,  70.50,   22.50,   24.2
07,2010,  70.50,   23.50,   24.4
07,2010,  70.50,   24.50,   25.4
07,2010,  70.50,   25.50,   26.2
07,2010,  71.50,   19.50,   24.5
07,2010,  71.50,   20.50,   24.6
07,2010,  71.50,   21.50,   24.7
07,2010,  71.50,   22.50,   24.7
07,2010,  71.50,   23.50,   24.4
07,2010,  71.50,   24.50,   25.1
07,2010,  71.50,   25.50,   25.6
07,2010,  72.50,   19.50,   23.3
07,2010,  72.50,   20.50,   24.0
07,2010,  72.50,   21.50,   24.6
07,2010,  72.50,   22.50,   24.8
07,2010,  72.50,   23.50,   25.0
07,2010,  72.50,   24.50,   25.4
07,2010,  72.50,   25.50,   25.7
07,2010,  73.50,   19.50,   23.9
07,2010,  73.50,   20.50,   24.3
07,2010,  73.50,   21.50,   24.6
07,2010,  73.50,   22.50,   24.7
07,2010,  73.50,   23.50,   24.7
07,2010,  73.50,   24.50,   25.1
07,2010,  73.50,   25.50,   25.5
07,2010,  74.50,   19.50,   23.5
07,2010,  74.50,   20.50,   24.0
07,2010,  74.50,   21.50,   24.6
07,2010,  74.50,   22.50,   24.8
07,2010,  74.50,   23.50,   24.9
07,2010,  74.50,   24.50,   25.4
07,2010,  74.50,   25.50,   25.9
